user_id,monthly_income,monthly_outcome,class,active_loans_interval_0,sum_loans_interval_0,delinquencies_interval_0,delinq_sum_interval_0,active_loans_interval_1,sum_loans_interval_1,delinquencies_interval_1,delinq_sum_interval_1,active_loans_interval_2,sum_loans_interval_2,delinquencies_interval_2,delinq_sum_interval_2,active_loans_interval_3,sum_loans_interval_3,delinquencies_interval_3,delinq_sum_interval_3,active_loans_interval_4,sum_loans_interval_4,delinquencies_interval_4,delinq_sum_interval_4,active_loans_interval_5,sum_loans_interval_5,delinquencies_interval_5,delinq_sum_interval_5,active_loans_interval_6,sum_loans_interval_6,delinquencies_interval_6,delinq_sum_interval_6,active_loans_interval_7,sum_loans_interval_7,delinquencies_interval_7,delinq_sum_interval_7,tenure,longest_duration,preferred_institution,preferred_account_type,preferred_credit_type,preferred_payment_freq
305,911667,597753,1,36,6202076.0,0,0.0,36,6202076.0,0,0.0,36,6202076.0,0,0.0,36,6202076.0,0,0.0,28,4481804.0,0,0.0,15,2827355.0,0,0.0,15,2508624.0,0,0.0,61,2508624.0,1,187464.5625,4970,180.0,BANCO,Pagos Fijos,Compra de Automóvil,Mensual
306,22860,20778,0,8,67256.0,0,0.0,8,67256.0,0,0.0,8,67256.0,0,0.0,8,67256.0,0,0.0,8,67256.0,0,0.0,8,67256.0,0,0.0,8,67256.0,1,172519.75,13,79663.0,6,8185562.375,2864,78.0,TIENDAS,Pagos Fijos,Línea de Crédito,Semanal
307,6306,115307,1,18,794163.0,0,0.0,18,794163.0,0,0.0,18,794163.0,0,0.0,18,794163.0,0,0.0,19,794163.0,0,0.0,17,769970.0,1,192365.0,19,680492.0,0,0.0,19,652628.0,0,0.0,4525,360.0,TIENDAS,Pagos Fijos,Aparatos - Muebles,Mensual
308,1110,9986,0,7,95385.0,0,0.0,7,95385.0,0,0.0,8,95385.0,1,199061.25,8,95385.0,0,0.0,8,95385.0,0,0.0,7,93909.0,2,49836171.0,4,25437.0,0,0.0,9,25437.0,1,3059.0,3714,1000.0,BANCO,Pagos Fijos,Préstamo Personal ,Semanal
309,6768,3493,1,14,394090.0,0,0.0,14,394090.0,0,0.0,14,394090.0,0,0.0,14,394090.0,0,0.0,14,394090.0,0,0.0,14,394090.0,0,0.0,14,394090.0,0,0.0,20,394090.0,0,0.0,4494,360.0,GOBIERNO,Pagos Fijos,Préstamo Personal ,Mensual
310,5897,5437,0,4,8191.0,0,0.0,4,8191.0,0,0.0,4,8191.0,0,0.0,4,8191.0,0,0.0,4,8191.0,0,0.0,3,7972.0,0,0.0,3,7972.0,1,42532.0,3,7972.0,0,0.0,1371,8.0,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,Mensual
311,4185,9444,0,3,31175.0,0,0.0,3,31175.0,0,0.0,3,31175.0,0,0.0,3,31175.0,0,0.0,3,31175.0,0,0.0,3,31175.0,0,0.0,3,31175.0,0,0.0,7,31175.0,0,0.0,2627,72.0,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,Mensual
312,106722,17585,1,8,279035.0,0,0.0,8,279035.0,0,0.0,8,279035.0,0,0.0,8,279035.0,0,0.0,11,279035.0,1,152491.875,12,260229.0,2,43343.0,13,260229.0,0,0.0,23,260229.0,4,219880.5,3783,120.0,CAJAS DE AHORRO,Pagos Fijos,Préstamo Personal ,Mensual
313,57902,73431,1,28,933541.0,0,0.0,28,933541.0,0,0.0,28,933541.0,0,0.0,28,933541.0,0,0.0,29,933541.0,0,0.0,26,693445.0,0,0.0,26,693445.0,0,0.0,42,651259.0,0,0.0,3681,60.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
314,681,5844,0,12,180559.0,0,0.0,15,180559.0,0,0.0,13,147372.0,0,0.0,25,141135.0,3,33656.0,48,85105.0,0,0.0,65,1399.0,1,2576.0,56,1399.0,0,0.0,93,1399.0,7,202153.0,6067,100.0,FINANCIERA,Pagos Fijos,Préstamo Personal ,Mensual
315,528,1089,1,5,6232.0,0,0.0,5,6232.0,0,0.0,5,6232.0,0,0.0,6,6232.0,1,371824.5,7,6232.0,1,3401025.375,7,6232.0,0,0.0,8,6232.0,1,6574.5,6,0.0,0,0.0,1621,12.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
316,1080,11600,1,6,15890.0,0,0.0,6,15890.0,0,0.0,6,15890.0,0,0.0,6,15890.0,0,0.0,6,15890.0,0,0.0,6,15890.0,0,0.0,6,15890.0,2,212030.0,2,7755.0,0,0.0,873,900.0,BANCO,Revolvente,Línea de Crédito,Mensual
317,7029,2707,0,6,235869.0,0,0.0,6,235869.0,0,0.0,6,235869.0,0,0.0,6,235869.0,0,0.0,6,235869.0,0,0.0,6,223695.0,0,0.0,5,125488.0,1,127125.0,3,44224.0,1,17498884.0,1949,90.0,FINANCIERA,Pagos Fijos,Préstamo Personal ,Mensual
318,95750,53741,0,2,766.0,0,0.0,2,766.0,0,0.0,2,766.0,0,0.0,2,766.0,0,0.0,2,766.0,0,0.0,2,766.0,0,0.0,1,766.0,0,0.0,2,766.0,1,200887.5,3676,12.0,GOBIERNO,Pagos Fijos,Línea de Crédito,Mensual
319,4524,34,0,11,497891.0,0,0.0,11,497891.0,0,0.0,11,497891.0,0,0.0,11,497891.0,0,0.0,16,497891.0,1,12339.0,15,478913.0,3,3043724.5,16,480553.0,1,105.0,16,510621.0,5,1119746.4375,5305,720.0,FINANCIERA,Pagos Fijos,Préstamo Personal ,Mensual
320,61667,35459,1,7,2130641.0,0,0.0,7,2130641.0,0,0.0,7,2130641.0,0,0.0,7,2130641.0,0,0.0,7,2130641.0,0,0.0,7,2130641.0,0,0.0,7,2130641.0,0,0.0,12,2130641.0,0,0.0,4020,360.0,BANCO,Sin Límite Preestablecido,Tarjeta de Crédito,Mensual
321,74433,93866,1,15,110597.0,0,0.0,15,110597.0,0,0.0,15,110597.0,0,0.0,15,110597.0,0,0.0,15,110597.0,0,0.0,15,110597.0,0,0.0,15,110597.0,0,0.0,10,110597.0,0,0.0,1376,119.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
322,21853,19335,0,11,58772.0,0,0.0,11,58772.0,0,0.0,11,58772.0,0,0.0,11,58772.0,0,0.0,11,58772.0,0,0.0,11,58772.0,3,1616383.4375,11,58772.0,0,0.0,15,58772.0,0,0.0,6031,18.0,TIENDAS,Pagos Fijos,Aparatos - Muebles,Mensual
323,12057,1207,0,1,27366.0,0,0.0,1,27366.0,0,0.0,1,27366.0,0,0.0,1,27366.0,0,0.0,1,27366.0,0,0.0,1,27366.0,0,0.0,1,27366.0,0,0.0,4,27366.0,0,0.0,2906,1.0,BANCO,Pagos Fijos,Préstamo Personal ,Mensual
324,55778,89490,1,1,9692.0,0,0.0,1,9692.0,0,0.0,1,9692.0,0,0.0,1,9692.0,0,0.0,1,9692.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,270,0.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
325,71771,51063,0,2,24630.0,0,0.0,2,24630.0,0,0.0,2,24630.0,0,0.0,2,24630.0,0,0.0,2,24630.0,0,0.0,5,110146.0,0,0.0,4,110146.0,2,179718.0,18,110146.0,6,48283.0,4100,104.0,TIENDAS,Pagos Fijos,Crédito al Consumo,Semanal
326,75525,116997,1,6,1120528.0,0,0.0,6,1120528.0,0,0.0,6,1120528.0,0,0.0,6,1120528.0,0,0.0,8,1120528.0,0,0.0,8,1120528.0,0,0.0,12,1120528.0,0,0.0,23,1120528.0,0,0.0,3398,360.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
327,5744,9852,0,5,29798.0,0,0.0,5,29798.0,0,0.0,5,29798.0,0,0.0,5,29798.0,0,0.0,6,29798.0,0,0.0,8,29798.0,5,2503866.3125,7,11383.0,1,32550.0,7,0.0,0,0.0,2716,128.0,TIENDAS,Pagos Fijos,Préstamo Personal ,Mensual
328,245298,4123,1,1,970.0,0,0.0,1,970.0,0,0.0,1,970.0,0,0.0,1,970.0,0,0.0,1,970.0,0,0.0,1,970.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4583,53.0,TIENDAS,Pagos Fijos,Préstamo Personal ,Semanal
329,24197,20496,1,1,215.0,0,0.0,1,215.0,0,0.0,1,215.0,0,0.0,1,215.0,0,0.0,1,215.0,0,0.0,1,215.0,0,0.0,1,215.0,0,0.0,0,0.0,0,0.0,679,1.0,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,Mensual
330,1834,766,0,5,62184.0,0,0.0,5,62184.0,0,0.0,5,62184.0,0,0.0,5,62184.0,0,0.0,5,62184.0,0,0.0,5,62184.0,0,0.0,5,62184.0,0,0.0,5,62184.0,0,0.0,2984,1.0,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,Mensual
331,9526,621,0,7,245909.0,0,0.0,7,245909.0,0,0.0,7,245909.0,0,0.0,7,245909.0,0,0.0,7,245909.0,0,0.0,8,245909.0,1,31075.0,10,239694.0,1,106638.0,6,239694.0,0,0.0,3446,360.0,FINANCIERA,Pagos Fijos,Préstamo Personal ,Una sola exhibición
332,17810,13305,0,5,48503.0,0,0.0,5,48503.0,0,0.0,5,48503.0,0,0.0,5,48503.0,0,0.0,5,48503.0,0,0.0,5,48503.0,0,0.0,5,48503.0,0,0.0,10,48503.0,1,1983977.125,4237,0.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
333,9269,33788,0,4,297873.0,0,0.0,3,296873.0,0,0.0,3,296873.0,0,0.0,4,296873.0,0,0.0,4,6227.0,0,0.0,1,868.0,0,0.0,1,868.0,0,0.0,3,868.0,0,0.0,5005,72.0,TIENDAS,Pagos Fijos,Préstamo Personal ,Mensual
334,2941,1768,0,2,3390.0,0,0.0,2,3390.0,0,0.0,2,3390.0,0,0.0,2,3390.0,0,0.0,2,3390.0,0,0.0,2,3390.0,1,619098.75,2,3390.0,0,0.0,2,3390.0,0,0.0,3004,24.0,TIENDAS,Pagos Fijos,Préstamo Personal ,Mensual
335,29,27782,1,2,50086.0,0,0.0,2,50086.0,0,0.0,2,50086.0,0,0.0,2,50086.0,0,0.0,2,50086.0,0,0.0,1,15646.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,521,36.0,BANCO,Pagos Fijos,Línea de Crédito,Mensual
336,79360,142642,1,4,326273.0,0,0.0,4,326273.0,0,0.0,4,326273.0,0,0.0,4,326273.0,0,0.0,5,326273.0,0,0.0,3,139838.0,0,0.0,5,139838.0,0,0.0,9,17217.0,0,0.0,2359,36.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
337,658,3678,1,4,18981.0,0,0.0,4,18981.0,0,0.0,4,18981.0,0,0.0,4,18981.0,0,0.0,4,18981.0,0,0.0,4,18981.0,0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,6059,104.0,FINANCIERA,Pagos Fijos,Préstamo Personal ,Mensual
338,232169,112545,1,5,50360.0,0,0.0,5,50360.0,0,0.0,5,50360.0,0,0.0,5,50360.0,0,0.0,6,50360.0,0,0.0,6,50360.0,0,0.0,5,49960.0,0,0.0,8,49960.0,1,555940.9375,2896,0.0,SERVICIOS,Revolvente,Tarjeta de Crédito,Mensual
339,4012,21232,1,6,190891.0,0,0.0,6,190891.0,0,0.0,6,190891.0,0,0.0,6,190891.0,0,0.0,6,190891.0,0,0.0,10,190891.0,0,0.0,9,190891.0,0,0.0,12,190891.0,0,0.0,4729,72.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
340,16953,58549,1,4,28532.0,0,0.0,4,28532.0,0,0.0,4,28532.0,0,0.0,4,28532.0,0,0.0,5,28532.0,0,0.0,6,28532.0,0,0.0,6,1605.0,0,0.0,6,1605.0,0,0.0,2802,0.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
341,28179,16376,0,5,189131.0,0,0.0,5,189131.0,0,0.0,5,189131.0,0,0.0,5,189131.0,0,0.0,5,189131.0,0,0.0,5,189131.0,2,681422909.8125,5,189131.0,0,0.0,3,23514.0,0,0.0,3547,48.0,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,Mensual
342,732058,235239,1,8,3015491.0,0,0.0,8,3015491.0,0,0.0,8,3015491.0,0,0.0,8,3015491.0,0,0.0,10,3015491.0,0,0.0,10,3015491.0,0,0.0,13,3015491.0,0,0.0,13,2681170.0,0,0.0,5587,240.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
343,3223,2483,0,5,250908.0,0,0.0,5,250908.0,0,0.0,5,250908.0,0,0.0,5,250908.0,1,134990.3125,5,250908.0,1,18292.9375,5,250908.0,0,0.0,4,250021.0,0,0.0,4,250021.0,0,0.0,3573,360.0,TIENDAS,Revolvente,Línea de Crédito,Mensual
344,42,1441,1,1,5754.0,0,0.0,1,5754.0,0,0.0,1,5754.0,0,0.0,1,5754.0,0,0.0,1,5754.0,0,0.0,1,5754.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,431,0.0,BANCO,Pagos Fijos,Línea de Crédito,Mensual
345,186519,124291,1,15,739372.0,0,0.0,15,739372.0,0,0.0,15,739372.0,0,0.0,15,739372.0,0,0.0,15,739372.0,0,0.0,15,739372.0,0,0.0,13,611407.0,0,0.0,11,291532.0,0,0.0,3349,52.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
346,1878,1648,1,7,974803.0,0,0.0,7,974803.0,0,0.0,7,974803.0,0,0.0,7,974803.0,0,0.0,8,987397.0,0,0.0,8,987397.0,0,0.0,7,983795.0,1,41668.9375,8,934485.0,0,0.0,5050,360.0,TIENDAS,Pagos Fijos,Préstamo Personal ,Mensual
347,3813,4392,0,5,397720.0,0,0.0,5,397720.0,0,0.0,5,397720.0,0,0.0,5,397720.0,2,7954627.5625,5,397720.0,0,0.0,5,397720.0,1,1801169.5,5,397720.0,0,0.0,9,397720.0,0,0.0,3468,360.0,FINANCIERA,Pagos Fijos,Préstamo Personal ,Mensual
348,2223,3453,1,4,36309.0,0,0.0,4,36309.0,0,0.0,4,36309.0,0,0.0,4,36309.0,0,0.0,4,36309.0,0,0.0,5,36309.0,0,0.0,4,4366.0,0,0.0,3,4366.0,0,0.0,3044,36.0,FINANCIERA,Sin Límite Preestablecido,Préstamo Personal ,Mensual
349,12487,38782,1,14,18506.0,0,0.0,14,18506.0,0,0.0,14,18506.0,0,0.0,14,18506.0,0,0.0,16,18506.0,7,108082.0,14,18091.0,0,0.0,8,4835.0,1,97278.25,5,2555.0,0,0.0,2292,60.0,TIENDAS,Pagos Fijos,Línea de Crédito,Mensual
350,38500,86251,0,7,211638.0,0,0.0,7,211638.0,0,0.0,7,211638.0,1,8263324.6875,8,211638.0,0,0.0,9,211638.0,0,0.0,10,36684.0,1,8008319.3125,11,36684.0,0,0.0,16,43033.0,1,125037.25,4313,1000.0,COMUNICACIONES,Revolvente,Línea de Crédito,Mensual
351,3473,1155,0,2,2151.0,0,0.0,2,2151.0,0,0.0,2,2151.0,0,0.0,2,2151.0,0,0.0,2,2151.0,0,0.0,2,2151.0,0,0.0,2,2151.0,0,0.0,2,2151.0,0,0.0,1306,1.0,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,Mensual
352,40453,10478,0,5,26568.0,0,0.0,5,26568.0,0,0.0,5,26568.0,0,0.0,5,26568.0,0,0.0,5,26568.0,2,2061146840.625,5,26568.0,1,4722.0,6,26568.0,0,0.0,3,18925.0,0,0.0,5474,12.0,FINANCIERA,Sin Límite Preestablecido,Préstamo Personal ,Mensual
353,12580,3939,0,8,72370.0,0,0.0,8,72370.0,0,0.0,8,72370.0,1,1982299410.0,8,72370.0,0,0.0,8,72370.0,0,0.0,8,72370.0,0,0.0,8,72370.0,2,122474.875,8,70270.0,2,68294115.5,6345,78.0,SERVICIOS,Sin Límite Preestablecido,Línea de Crédito,Mensual
354,84919,473800,1,23,1940300.0,0,0.0,23,1940300.0,0,0.0,23,1940300.0,0,0.0,23,1940300.0,0,0.0,33,1940300.0,2,1153429.0625,39,1943654.0,0,0.0,41,1943654.0,0,0.0,51,1943654.0,0,0.0,3550,72.0,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,Mensual
355,1609675,1268998,1,17,1573987.0,0,0.0,17,1573987.0,0,0.0,17,1573987.0,0,0.0,17,1573987.0,0,0.0,21,1573987.0,0,0.0,19,1296519.0,0,0.0,20,1021983.0,0,0.0,25,655214.0,0,0.0,7323,360.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
356,1856,32,0,12,103306.0,0,0.0,12,103306.0,0,0.0,12,103306.0,0,0.0,12,103306.0,0,0.0,12,103306.0,0,0.0,13,103306.0,1,4364.0,8,93341.0,0,0.0,18,107696.0,8,50348221.0,4511,78.0,TIENDAS,Pagos Fijos,Línea de Crédito,Semanal
357,48710,743,0,7,30739.0,0,0.0,7,30739.0,0,0.0,7,30739.0,0,0.0,7,30739.0,0,0.0,7,30739.0,0,0.0,7,30739.0,2,7064604.625,7,30739.0,0,0.0,7,25366.0,1,3499460.25,2305,18.0,COMUNICACIONES,Revolvente,Línea de Crédito,Mensual
358,4750,955,0,3,38395.0,0,0.0,3,38395.0,0,0.0,3,38395.0,0,0.0,3,38395.0,0,0.0,3,38395.0,0,0.0,4,38395.0,0,0.0,3,28277.0,0,0.0,2,870.0,0,0.0,6249,0.0,BANCO,Revolvente,Línea de Crédito,Mensual
359,446,8959,0,9,218237.0,0,0.0,9,218237.0,0,0.0,9,218237.0,0,0.0,9,218237.0,0,0.0,9,218237.0,1,1768479.625,10,218237.0,0,0.0,12,218237.0,0,0.0,12,128847.0,1,263132.1875,2830,71.0,TIENDAS,Pagos Fijos,Línea de Crédito,Mensual
360,3594,2674,1,2,9637.0,0,0.0,2,9637.0,0,0.0,2,9637.0,0,0.0,2,9637.0,0,0.0,2,9637.0,0,0.0,2,9637.0,0,0.0,1,248.0,0,0.0,7,0.0,0,0.0,1412,0.0,BANCO,Sin Límite Preestablecido,Préstamo de Nomina,Mensual
361,404,1123,1,7,30815.0,0,0.0,7,30815.0,0,0.0,6,24017.0,0,0.0,4,6469.0,0,0.0,5,1194.0,4,52926.25,5,1194.0,0,0.0,5,0.0,1,13860.0,8,0.0,0,0.0,1179,80.0,BANCO,Pagos Fijos,Préstamo Personal ,Semanal
362,132,788,0,6,48984.0,0,0.0,6,48984.0,0,0.0,7,48984.0,0,0.0,7,48984.0,1,1692015.0,7,48984.0,0,0.0,6,37784.0,0,0.0,5,37415.0,0,0.0,4,21611.0,1,9450.0,3546,1000.0,TIENDAS,Pagos Fijos,Línea de Crédito,Mensual
363,4874,211,0,3,25684.0,0,0.0,3,25684.0,0,0.0,3,25684.0,0,0.0,3,25684.0,0,0.0,3,25684.0,2,23604.0,0,0.0,0,0.0,2,0.0,0,0.0,3,0.0,2,153892.0,1809,80.0,CAJAS DE AHORRO,Pagos Fijos,Préstamo Personal ,Mensual
364,5605,5801,1,4,17271.0,0,0.0,4,17271.0,0,0.0,4,17271.0,0,0.0,4,11152.0,0,0.0,3,7563.0,0,0.0,1,1907.0,0,0.0,1,1907.0,0,0.0,0,0.0,0,0.0,718,0.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
365,130153,10211,1,6,84111.0,0,0.0,6,84111.0,0,0.0,6,84111.0,0,0.0,6,84111.0,0,0.0,8,77770.0,0,0.0,7,61335.0,0,0.0,5,61335.0,0,0.0,5,1031.0,0,0.0,4938,312.0,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,Mensual
366,30000,45780,0,21,1549718.0,0,0.0,21,1549718.0,0,0.0,21,1549718.0,0,0.0,21,1549718.0,0,0.0,21,1549718.0,5,9364484496.125,25,1549718.0,1,111857.8125,19,1035907.0,0,0.0,24,715204.0,0,0.0,6319,60.0,BANCO,Pagos Fijos,Préstamo Personal ,Mensual
367,1875,3289,1,4,257377.0,0,0.0,4,257377.0,0,0.0,4,257377.0,0,0.0,4,257377.0,0,0.0,4,257377.0,0,0.0,7,254727.0,0,0.0,6,254727.0,0,0.0,7,254727.0,0,0.0,2893,72.0,SOFOL PRESTAMO PERSONAL,Pagos Fijos,Préstamo Personal ,Una sola exhibición
368,7542,76200,0,5,344485.0,0,0.0,5,344485.0,0,0.0,5,344485.0,0,0.0,5,344485.0,0,0.0,5,344485.0,1,23898.0,5,344485.0,0,0.0,4,184102.0,1,150117.75,4,184102.0,0,0.0,1047,119.0,BANCO,Pagos Fijos,Préstamo Personal ,Quincenal
369,412384,28184,0,7,520406.0,0,0.0,7,520406.0,0,0.0,7,520406.0,0,0.0,7,520406.0,0,0.0,12,520406.0,0,0.0,9,449159.0,0,0.0,7,444674.0,0,0.0,8,444674.0,1,888653.25,5174,360.0,COMUNICACIONES,Revolvente,Línea de Crédito,Mensual
370,28296,21532,0,4,10084.0,0,0.0,4,10084.0,0,0.0,4,10084.0,0,0.0,4,10084.0,0,0.0,4,10084.0,1,24792.0,9,10084.0,1,247761.25,3,816.0,0,0.0,9,816.0,3,774340.0,3759,80.0,BANCO,Pagos Fijos,Préstamo Personal ,Mensual
371,2968,1045,0,7,58740.0,0,0.0,7,58740.0,0,0.0,8,58740.0,0,0.0,7,56417.0,0,0.0,9,42030.0,1,5874.4375,4,36842.0,0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,1033,1.0,FINANCIERA,Pagos Fijos,Préstamo Personal ,Mensual
372,311,270,0,16,770116.0,1,145125.0,16,770116.0,0,0.0,16,770116.0,0,0.0,16,770116.0,0,0.0,15,769564.0,1,74730.0,15,769564.0,0,0.0,15,769564.0,2,17395515.0625,18,734725.0,2,50812236.0,2094,720.0,FINANCIERA,Pagos Fijos,Préstamo Personal ,Quincenal
373,60,2201,0,8,365524.0,0,0.0,8,365524.0,0,0.0,8,365524.0,0,0.0,8,365524.0,0,0.0,10,365524.0,0,0.0,8,365524.0,0,0.0,10,365524.0,0,0.0,10,365524.0,3,9787330.3125,6547,360.0,BIENES RAICES,Revolvente,Línea de Crédito,Mensual
374,85959,80815,0,5,21704.0,0,0.0,5,21704.0,0,0.0,5,21704.0,0,0.0,5,21704.0,0,0.0,5,21704.0,0,0.0,3,2062.0,0,0.0,2,1432.0,0,0.0,3,1432.0,0,0.0,7243,52.0,COMUNICACIONES,Pagos Fijos,Línea de Crédito,Mensual
375,3178,4720,0,4,7265.0,0,0.0,4,7265.0,0,0.0,4,7265.0,0,0.0,4,7265.0,0,0.0,4,7265.0,0,0.0,4,7265.0,2,2409736.875,4,7265.0,0,0.0,5,7265.0,1,586408.875,3593,1.0,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,Mensual
376,1111981,1365569,1,14,5371413.0,0,0.0,14,5371413.0,0,0.0,14,5371413.0,0,0.0,14,5371413.0,0,0.0,14,5371413.0,0,0.0,17,5371413.0,1,9796552.875,19,5371413.0,0,0.0,25,5371413.0,0,0.0,8720,240.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
377,56551,22796,0,8,109845.0,0,0.0,8,109845.0,0,0.0,8,109845.0,0,0.0,8,109845.0,0,0.0,8,109845.0,1,591461.5,8,109845.0,1,518472.375,9,109845.0,0,0.0,7,73830.0,0,0.0,5976,60.0,BANCO,Sin Límite Preestablecido,Línea de Crédito,Mensual
378,3336,84,0,1,16497.0,0,0.0,1,16497.0,0,0.0,1,16497.0,0,0.0,1,16497.0,0,0.0,1,16497.0,0,0.0,1,16497.0,0,0.0,1,16497.0,0,0.0,2,16497.0,0,0.0,2054,18.0,TIENDAS,Pagos Fijos,Línea de Crédito,Mensual
379,22188,44983,0,4,580212.0,0,0.0,4,580212.0,0,0.0,4,580212.0,0,0.0,4,580212.0,0,0.0,5,580212.0,1,34976400.875,5,580212.0,1,15343056.75,6,580212.0,1,18750.0,5,580212.0,1,186764.5,3896,360.0,SERVICIOS,Sin Límite Preestablecido,Línea de Crédito,Mensual
380,544489,648058,1,3,231360.0,0,0.0,4,231360.0,0,0.0,4,231360.0,0,0.0,5,231360.0,0,0.0,5,231360.0,0,0.0,5,231360.0,0,0.0,5,38407.0,0,0.0,8,38407.0,0,0.0,2194,1000.0,BANCO,Revolvente,Préstamo Personal ,Mensual
381,7733,898,0,3,48282.0,0,0.0,3,48282.0,0,0.0,3,48282.0,0,0.0,3,48282.0,1,946706085.0,2,10284.0,0,0.0,2,10284.0,0,0.0,2,10284.0,0,0.0,2,10284.0,0,0.0,5457,16.0,FINANCIERA,Pagos Fijos,Préstamo Personal ,Mensual
382,1854,35278,1,9,192360.0,0,0.0,9,192360.0,0,0.0,9,192360.0,0,0.0,9,192360.0,0,0.0,9,192360.0,0,0.0,8,148868.0,0,0.0,5,10490.0,0,0.0,3,2479.0,0,0.0,1021,24.0,BANCO,Revolvente,Línea de Crédito,Mensual
383,21195,42425,1,8,251976.0,0,0.0,8,251976.0,0,0.0,8,251976.0,0,0.0,9,278701.0,0,0.0,14,289359.0,0,0.0,12,99852.0,0,0.0,10,88803.0,0,0.0,13,88803.0,0,0.0,4176,360.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
384,16052,9994,1,3,110681.0,0,0.0,3,110681.0,0,0.0,3,110681.0,0,0.0,3,110681.0,0,0.0,3,110681.0,0,0.0,2,67098.0,0,0.0,2,67098.0,0,0.0,2,67098.0,0,0.0,919,19.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
385,40495,45151,1,20,1468573.0,0,0.0,21,1468573.0,0,0.0,20,1321633.0,1,44073.5,26,1321633.0,0,0.0,24,870058.0,0,0.0,15,573513.0,0,0.0,15,475977.0,0,0.0,26,237194.0,5,41545.0,5807,150.0,TIENDAS,Pagos Fijos,Préstamo Personal ,Mensual
386,6885,4457,1,2,25382.0,0,0.0,2,25382.0,0,0.0,2,25382.0,0,0.0,2,25382.0,0,0.0,3,25382.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,1,0.0,1,8211.0,1717,100.0,TIENDAS,Pagos Fijos,Préstamo Personal ,Semanal
387,1194769,29193,0,27,353514.0,0,0.0,27,353514.0,0,0.0,27,353514.0,0,0.0,27,353514.0,0,0.0,27,353514.0,0,0.0,27,353514.0,0,0.0,27,353514.0,3,818601.0,24,101912.0,6,2636317.5625,2482,80.0,TIENDAS,Pagos Fijos,Préstamo Personal ,Semanal
388,571,2445,0,6,10389.0,0,0.0,6,10389.0,0,0.0,6,10389.0,0,0.0,6,10389.0,0,0.0,6,10389.0,0,0.0,6,10389.0,0,0.0,4,7704.0,0,0.0,2,5752.0,0,0.0,2356,1.0,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,Mensual
389,517,6396,1,4,44865.0,0,0.0,4,44865.0,0,0.0,4,44865.0,0,0.0,4,44865.0,0,0.0,5,44865.0,0,0.0,6,44865.0,0,0.0,6,44865.0,0,0.0,11,44865.0,0,0.0,4004,48.0,BANCO,Revolvente,Línea de Crédito,Mensual
390,1,2146,0,9,259752.0,0,0.0,9,259752.0,0,0.0,9,259752.0,0,0.0,9,259752.0,4,20153.0,9,259752.0,0,0.0,4,198092.0,0,0.0,7,141867.0,0,0.0,20,141867.0,0,0.0,4806,480.0,BANCO,Pagos Fijos,Préstamo Personal ,Quincenal
391,889060,668277,1,8,205229.0,0,0.0,8,205229.0,0,0.0,8,205229.0,0,0.0,8,205229.0,0,0.0,8,205229.0,0,0.0,8,205229.0,0,0.0,8,205229.0,0,0.0,15,205229.0,0,0.0,10928,0.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
392,8407,20857,1,8,361453.0,0,0.0,8,361453.0,0,0.0,8,361453.0,0,0.0,8,361453.0,0,0.0,8,361453.0,0,0.0,9,361453.0,0,0.0,8,270415.0,0,0.0,11,198165.0,0,0.0,4392,900.0,BANCO,Pagos Fijos,Préstamo Personal ,Mensual
